FECHA_HORA_UTC;REGION;LATITUD (°) LOCALIZACIÓN HIPOCENTRO;LONGITUD (°) LOCALIZACIÓN HIPOCENTRO;PROFUNDIDAD (Km) LOCALIZACIÓN HIPOCENTRO;MAGNITUD ;AGENCIA ;LATITUD (°) LOCALIZACIÓN CENTROIDE;LONGITUD (°) LOCALIZACIÓN CENTROIDE;PROFUNDIDAD (Km) LOCALIZACIÓN CENTROIDE;MAGNITUD ;Mo (N.m);Strike plano 1 (°) PLANOS NODALES;Dip plano 1 (°) PLANOS NODALES;Rake plano 1 (°) PLANOS NODALES;Strike plano 2 (°) PLANOS NODALES;Dip plano 2 (°) PLANOS NODALES;Rake plano 2 (°) PLANOS NODALES;T-Plunge (°) EJES PRINCIPALES;T-Azimuth (°) EJES PRINCIPALES;N-Plunge (°) EJES PRINCIPALES;N-Azimuth (°) EJES PRINCIPALES;P-Plunge (°) EJES PRINCIPALES;P-Azimuth (°) EJES PRINCIPALES;Mxx (N.m) MOMENTO TENSOR;Myy (N.m) MOMENTO TENSOR;Mzz (N.m) MOMENTO TENSOR;Mxy (N.m) MOMENTO TENSOR;Myz (N.m) MOMENTO TENSOR;Mzx (N.m) MOMENTO TENSOR;Catalogo
2024-07-26 18:54:53;Zapatoca - Santander, Colombia;6,81;-73,22;147;4,6;SGC;6,81;-73,22;141;4.3 Mw;3,08262E+15;358;87;-126;264;36;-5;32;117;36;0;38;236;-2,6273E+14;-1,05845E+13;2,73315E+14;3,8414E+14;-2,46507E+15;1,79066E+15;SCMTV
2024-07-30 05:32:17;Uribe - Meta, Colombia;3,59;-74,36;22;4,2;SGC;3,59;-74,36;26;4.2 Mw;1,80136E+15;146;88;51;54;39;177;35;23;39;148;32;268;9,6409E+13;1,03861E+15;-1,13502E+15;7,48411E+14;-1,16754E+15;-3,65363E+14;SCMTV
2024-08-14 04:14:48;Zapatoca - Santander, Colombia;6,76;-73,22;146;4,1;SGC;6,76;-73,21;150;4.1 Mw;1,43648E+15;105;85;-148;12;59;-5;18;234;58;112;25;333;-1,72412E+14;-4,42818E+14;6,1523E+14;-7,17937E+14;1,50437E+14;-1,10601E+15;SCMTV
2024-08-28 03:03:59;Los Santos - Santander, Colombia;6,8;-73,19;147;4,9;SGC;6,78;-73,22;156;4.7 Mw;1,13913E+16;281;36;0;191;90;126;35;132;36;11;35;250;3E+13;2,39E+15;-2,43E+15;-1,99E+15;-8,94E+15;6,33E+15;SCMTV
2024-08-31 03:10:05;Los Santos - Santander, Colombia;6,77;-73,2;146;4,7;SGC;6,77;-73,2;145;4.4 Mw;3,6626E+15;29;60;46;272;51;141;52;246;37;55;5;149;2,26962E+15;-2,48756E+15;2,17948E+14;-3,24567E+14;1,62168E+15;-2,23297E+15;SCMTV
2024-09-12 08:34:31;Yalí - Antioquia, Colombia;6,75;-74,74;56;4,5;SGC;6,81;-74,74;52;4.5 Mw;5,92427E+15;218;34;-101;51;56;-83;11;135;6;227;77;345;-5,28079E+15;2,56248E+15;2,7183E+15;-1,98958E+15;-1,14443E+15;2,98458E+15;SCMTV
2024-09-29 07:05:47;Villanueva - Santander, Colombia;6,75;-73,2;146;4,7;SGC;6,75;-73,2;142;4.4 Mw;4,73875E+15;107;78;-155;11;65;-13;8;237;62;131;26;331;-8E+14;-1,58E+15;2,38E+15;-2,04E+15;-3,6E+14;-3,71E+15;SCMTV
2024-10-29 21:49:17;Colombia-Venezuela, Región Fronteriza;7,28;-72,12;20;4,4;SGC;7,28;-72,14;57;4.4 Mw;3,81139E+15;291;65;162;28;74;26;29;252;60;58;6;158;4,10098E+14;-2,62897E+15;2,21887E+15;-4,01427E+14;2,0824E+15;-2,00691E+15;SCMTV
2024-10-31 16:08:01;El Calvario - Meta, Colombia;4,38;-73,7;16;4;SGC;4,35;-73,65;10;4.0 Mw;1,06242E+15;148;86;-39;241;51;-175;23;201;51;323;29;97;-6,76473E+13;7,59792E+14;-6,92144E+14;-2,72654E+14;6,11143E+14;-3,87872E+14;SCMTV
2024-10-31 16:31:55;El Calvario - Meta, Colombia;4,36;-73,69;14;4;SGC;4,32;-73,46;16;4.0 Mw;1,06824E+15;222;33;153;336;76;60;50;212;29;344;25;88;4,38E+14;3,34E+14;-7,72E+14;-4,34E+14;6,91E+14;-1,6E+14;SCMTV
2024-11-25 04:51:31;Zapatoca - Santander, Colombia;6,78;-73,2;148;4,5;SGC;6,78;-73,2;139;4.5 Mw;5,37527E+15;1;75;-166;267;76;-16;1;314;69;47;21;224;-1,21E+15;4,8E+14;7,3E+14;1,1E+15;-9,3E+14;5,07E+15;SCMTV
2024-12-04 18:02:38;Ubaté - Cundinamarca, Colombia;5,34;-73,78;139;4,3;SGC;5,25;-73,71;164;4.2 Mw;2,13985E+15;34;57;-138;277;56;-42;1;155;38;65;52;246;-1,313E+15;1,58E+15;-2,68E+14;4,47E+14;-1,038E+15;1,075E+15;SCMTV
2024-12-12 18:11:47;Charalá - Santander, Colombia;6,28;-73,18;177;4,4;SGC;6,28;-73,18;181;4.4 Mw;4,1918E+15;81;26;-40;209;73;-111;26;315;20;215;57;92;-2,17E+15;1,71E+15;4,6E+14;1,2E+15;3,08E+15;1,65E+15;SCMTV
2024-12-24 20:33:33;Maceo - Antioquia, Colombia;6,49;-74,76;55;4,6;SGC;6,49;-74,76;56;4.6 Mw;7,2423E+15;203;32;-119;57;63;-73;16;134;15;229;68;359;-5,46533E+15;2,18271E+15;3,28262E+15;-3,80008E+15;-1,5454E+15;3,59406E+15;SCMTV
2024-12-26 00:52:39;Tarazá - Antioquia, Colombia;7,29;-75,27;49;5,1;SGC;7,29;-75,27;49;5.1 Mw;4,35803E+16;51;56;-110;264;39;-63;9;155;17;62;71;272;-3,92E+16;3,4E+16;5,2E+15;-5,8E+15;-1,76E+16;1,4E+16;SCMTV
2024-01-21 17:19:48;Los Santos - Santander, Colombia;6,76;-73,19;147;5;SGC;6,76;-73,19;170;4.9 Mw;2,864E+16;112;80;29;17;62;169;59;115;23;340;-20;61;0.177E+**16;1.471E+**16;-1.648E+**16;1.535E+**16;0.139E+**16;1.836E+**16;ISOLA
2024-02-28 07:05:13;Bello - Antioquia, Colombia;6,35;-75,64;22;4;SGC;6,35;-75,64;17;4 Mw;1.416e+15 ;63;35;112;217;57;75;73;88;13;225;11;317;1.256E+15;-0.747E+15;-0.509E+15;-0.178E+15;-0.589E+15;-0.654E+15;ISOLA
2024-06-07 07:55:53;Génova - Quindío, Colombia;4,22;-75,79;16;4,3;SGC;4,217;-75,796;7;4.2 Mw;2.277e+15 ;247;83;165;339;75;7;15;202;74;44;6;294;0.502E+15;1.235E+15;-1.737E+15;-0.495E+15;-0.104E+15;-1.592E+15;ISOLA
2024-06-30 03:46:54;Los Santos - Santander, Colombia;6,79;-73,18;146;5;SGC;6,791;-73,177;161;4.6 Mw;9,084E+15;145;66;-167;50;78;-24;5;65;-11;336;-78;131;-1.938E+**15;-6.951E+**15;8.889E+**15;-3.321E+**15;-1.069E+**15;2.194E+**15;ISOLA
2024-08-28 03:03:59;Los Santos - Santander, Colombia;6,8;-73,19;147;4,9;SGC;6,78;-73,22;141;4.8 Mw;1,617E+16;274;37;-16;16;81;-126;44;161;-19;232;40;306;-0.417E+**16;0.57E+**16;-0.153E+**16;-0.147E+**16;-1.25E+**16;0.877E+**16;ISOLA
2024-12-24 06:39:54;Ituango - Antioquia, Colombia;7,35;-75,59;20;3,7;SGC;7,35;-75,59;19;4.1 Mw;1.370e+15 ;188;76;124;298;36;25;48;133;32;358;23;252;5.411E+**14;1.902E+**14;-7.314E+**14;-3.06E+**14;-9.72E+**14;6.38E+**14;ISOLA
2024-12-24 20:33:33;Maceo - Antioquia, Colombia;6,49;-74,76;55;4,6;SGC;6,49;-74,76;60;4.6 Mw;7,9E+15;42;53;-91;224;37;-89;6;185;-43;269;47;281;-6.495E+**15;2.84E+**15;3.655E+**15;-1.321E+**15;-1.52E+**15;5.152E+**15;ISOLA
2024-12-26 00:52:39;Tarazá - Antioquia, Colombia;7,29;-75,27;49;5,1;SGC;7,29;-75,27;49;5.1 Mw;4,31E+16;271;38;-44;39;65;-119;30;287;-45;232;30;178;-2.916E+**16;2.967E+**16;-0.051E+**16;-0.807E+**16;-2.436E+**16;1.827E+**16;ISOLA
