year;month;day;hour;min;sec;ID_CAVE;lat;lon;dep;mag;qID;cID;nbrach;qnpair;qndiffP;qndiffS;rmsP;rmsS;eh;ez;et;latC;lonC;depC
2017;3;20;6;2;22;197265;8.948;-73.958;0;0.4;11305;22609;1;0;0;0;0;0;-1;-1;-1;8.948;-73.958;0
2017;3;20;3;49;59;23154;7.111;-73.092;0;0.6;11894;23788;1;0;0;0;0;0;-1;-1;-1;7.111;-73.092;0
2017;3;30;12;5;8;197290;7.006;-74.33;0;0.7;11929;23857;1;0;0;0;0;0;-1;-1;-1;7.006;-74.33;0
2017;4;8;8;50;4;197317;9.071;-74.062;0;0.6;12082;13878;1;0;0;0;0;0;-1;-1;-1;9.071;-74.062;0
2017;4;13;2;23;49;197330;9.051;-74.031;0;1;12185;24369;1;0;0;0;0;0;-1;-1;-1;9.051;-74.031;0
2017;4;16;1;59;24;197335;8.942;-73.949;0;1.4;12229;24457;1;0;0;0;0;0;-1;-1;-1;8.942;-73.949;0
2017;4;3;1;34;55;197301;7.59;-73.201;0;0.4;12667;25334;1;0;0;0;0;0;-1;-1;-1;7.59;-73.201;0
2017;4;18;22;11;59;4961;6;-74.871;0;1.4;12728;25455;1;0;0;0;0;0;-1;-1;-1;6;-74.871;0
2017;5;4;21;43;32;197382;7.158;-74.223;0;1.4;12871;25741;1;0;0;0;0;0;-1;-1;-1;7.158;-74.223;0
2017;5;11;1;1;29;197399;8.888;-73.368;0;1.3;12970;25939;1;0;0;0;0;0;-1;-1;-1;8.888;-73.368;0
2017;5;20;6;3;16;197420;8.962;-73.706;0;2.2;13098;13097;1;0;0;0;0;0;-1;-1;-1;8.962;-73.706;0
2017;5;28;20;53;53;2826;8.573;-73.777;0;1.6;13225;26449;1;0;0;0;0;0;-1;-1;-1;8.573;-73.777;0
2017;5;30;7;52;25;9839;4.904;-74.887;0;1.7;13288;13287;1;0;0;0;0;0;-1;-1;-1;4.904;-74.887;0
2017;5;26;17;34;7;197425;6.703;-74.133;0;1;13371;26741;1;0;0;0;0;0;-1;-1;-1;6.703;-74.133;0
2017;6;18;4;44;54;197502;7.394;-73.15;0;0.3;13757;27513;1;0;0;0;0;0;-1;-1;-1;7.394;-73.15;0
2017;6;30;16;11;21;25447;6.738;-73.034;0;1.7;13942;27883;1;0;0;0;0;0;-1;-1;-1;6.738;-73.034;0
2017;6;1;16;16;54;197439;7.11;-74.019;0;0.7;13992;28999;1;0;0;0;0;0;-1;-1;-1;7.11;-74.019;0
2017;6;10;10;40;38;25099;6.99;-73.433;0;1;14041;4974;1;0;0;0;0;0;-1;-1;-1;6.99;-73.433;0
2017;6;2;1;12;8;24929;6.408;-73.782;0;1.4;14067;29190;1;0;0;0;0;0;-1;-1;-1;6.408;-73.782;0
2017;6;8;14;50;14;8271;4.998;-74.688;0;1.5;14072;7035;1;0;0;0;0;0;-1;-1;-1;4.998;-74.688;0
2017;7;26;22;31;1;5038;5.858;-74.864;0;1.6;14611;29221;1;0;0;0;0;0;-1;-1;-1;5.858;-74.864;0
2017;7;6;16;3;26;197540;4.718;-74.645;0;2.2;14714;29427;1;0;0;0;0;0;-1;-1;-1;4.718;-74.645;0
2017;8;1;13;13;24;197583;8.984;-73.736;0;0.5;14995;29990;1;0;0;0;0;0;-1;-1;-1;8.984;-73.736;0
2017;8;2;2;26;23;197589;9.115;-74.054;0;2.1;15003;30006;1;0;0;0;0;0;-1;-1;-1;9.115;-74.054;0
2017;8;22;17;31;38;197673;8.891;-73.49;0;1.7;15350;15349;1;0;0;0;0;0;-1;-1;-1;8.891;-73.49;0
2017;8;17;21;45;47;310;5.807;-74.894;0;1.3;15838;31675;1;0;0;0;0;0;-1;-1;-1;5.807;-74.894;0
2017;9;20;22;53;25;197758;6.664;-73.792;0;2;16244;18898;1;0;0;0;0;0;-1;-1;-1;6.664;-73.792;0
2017;9;22;21;52;9;197763;8.46;-73.471;0;1.5;16270;32539;1;0;0;0;0;0;-1;-1;-1;8.46;-73.471;0
2017;9;29;6;20;26;197790;9.084;-73.402;0;0.4;16393;16682;1;0;0;0;0;0;-1;-1;-1;9.084;-73.402;0
2017;9;5;21;57;28;5079;6.276;-74.681;0;1.4;16489;38419;1;0;0;0;0;0;-1;-1;-1;6.276;-74.681;0
2017;9;13;5;29;56;27345;6.233;-73.831;0;1.3;16563;36655;1;0;0;0;0;0;-1;-1;-1;6.233;-73.831;0
2017;9;24;14;35;57;197768;6.78;-73.567;0;0.9;16632;35050;1;0;0;0;0;0;-1;-1;-1;6.78;-73.567;0
2017;9;1;20;48;40;197701;4.774;-74.734;0;1.2;16686;36220;1;0;0;0;0;0;-1;-1;-1;4.774;-74.734;0
2017;9;15;1;41;11;9881;4.739;-74.736;0;1;16696;33391;1;0;0;0;0;0;-1;-1;-1;4.739;-74.736;0
2017;9;19;22;24;45;5089;5.841;-74.892;0;1.4;16701;33401;1;0;0;0;0;0;-1;-1;-1;5.841;-74.892;0
2017;10;2;4;22;18;197804;7.248;-74.133;0;0.5;16771;33541;1;0;0;0;0;0;-1;-1;-1;7.248;-74.133;0
2017;10;4;7;10;28;197824;6.666;-74.087;0;1.1;16817;33011;1;0;0;0;0;0;-1;-1;-1;6.666;-74.087;0
2017;10;4;19;11;18;1694;7.836;-73.939;0;1.7;16820;33640;1;0;0;0;0;0;-1;-1;-1;7.836;-73.939;0
2017;10;27;11;1;14;197952;9.152;-73.542;0;0.8;17233;34466;1;0;0;0;0;0;-1;-1;-1;9.152;-73.542;0
2017;10;15;7;59;3;197859;6.944;-74.471;0;0.5;17785;35569;1;0;0;0;0;0;-1;-1;-1;6.944;-74.471;0
2017;10;21;12;8;51;197897;6.68;-74.1;0;0.4;17792;17791;1;0;0;0;0;0;-1;-1;-1;6.68;-74.1;0
2017;10;23;0;52;40;197922;6.644;-74.068;0;0.4;17796;35592;1;0;0;0;0;0;-1;-1;-1;6.644;-74.068;0
2017;10;25;7;26;6;197938;6.775;-74.516;0;0.4;17798;39167;1;0;0;0;0;0;-1;-1;-1;6.775;-74.516;0
2017;10;30;16;39;27;197967;6.674;-74.092;0;0.8;17802;39282;1;0;0;0;0;0;-1;-1;-1;6.674;-74.092;0
2017;11;26;14;53;16;198091;8.05;-73.266;0;0.6;18291;36581;1;0;0;0;0;0;-1;-1;-1;8.05;-73.266;0
2017;11;6;10;15;44;28895;6.462;-73.69;0;1.1;18436;36871;1;0;0;0;0;0;-1;-1;-1;6.462;-73.69;0
2017;11;14;4;2;52;12734;5.6;-74.192;0;0.9;18503;37005;1;0;0;0;0;0;-1;-1;-1;5.6;-74.192;0
2017;11;10;7;39;56;198026;6.337;-73.779;0;0.8;18643;18642;1;0;0;0;0;0;-1;-1;-1;6.337;-73.779;0
2017;11;1;21;16;59;28724;5.986;-73.906;0;1.4;18658;18657;1;0;0;0;0;0;-1;-1;-1;5.986;-73.906;0
2017;11;8;21;48;47;5123;5.892;-74.88;0;1.4;18670;18669;1;0;0;0;0;0;-1;-1;-1;5.892;-74.88;0
2017;11;8;3;29;44;198016;7.034;-73.91;0;0.3;18686;16627;1;0;0;0;0;0;-1;-1;-1;7.034;-73.91;0
2017;11;11;5;38;7;198029;6.823;-74.438;0;0.7;18747;37493;1;0;0;0;0;0;-1;-1;-1;6.823;-74.438;0
2017;11;18;0;35;58;198062;6.661;-74.085;0;0.9;18752;37503;1;0;0;0;0;0;-1;-1;-1;6.661;-74.085;0
2017;11;23;23;10;25;198079;6.854;-73.967;0;0.8;18754;37507;1;0;0;0;0;0;-1;-1;-1;6.854;-73.967;0
2017;12;10;12;52;37;198120;5.742;-74.485;0;2.3;18898;37796;1;0;0;0;0;0;-1;-1;-1;5.742;-74.485;0
2017;12;12;7;26;18;198123;4.363;-75.102;0;1.1;19446;19445;1;0;0;0;0;0;-1;-1;-1;4.363;-75.102;0
2017;12;21;5;20;15;198135;4.682;-74.64;0;1.4;19454;38908;1;0;0;0;0;0;-1;-1;-1;4.682;-74.64;0
2017;12;24;11;39;6;8365;4.787;-74.644;0;1.3;19458;38916;1;0;0;0;0;0;-1;-1;-1;4.787;-74.644;0
2017;12;28;21;20;5.695;12752;5.6355;-73.903;0;1.4;19464;2503;2;1;2;2;0.01;0;-1;-1;-1;5.643;-73.919;0
2018;1;7;12;49;17;198187;7.568;-73.152;0;1.3;19617;19616;1;0;0;0;0;0;-1;-1;-1;7.568;-73.152;0
2018;1;29;14;48;53;198269;7.04;-73.475;0;0.7;19892;19891;1;0;0;0;0;0;-1;-1;-1;7.04;-73.475;0
2018;1;13;3;24;42.305;12758;5.6355;-73.903;0;1.6;19996;2503;2;1;2;2;0.01;0;-1;-1;-1;5.628;-73.887;0
2018;1;25;9;43;7;30650;7.337;-73.581;0;1;20072;20071;1;0;0;0;0;0;-1;-1;-1;7.337;-73.581;0
2018;1;31;11;35;27;198281;6.296;-73.883;0;0.8;20112;40223;1;0;0;0;0;0;-1;-1;-1;6.296;-73.883;0
2018;1;24;23;51;56;5159;5.881;-74.842;0;1.4;20148;20147;1;0;0;0;0;0;-1;-1;-1;5.881;-74.842;0
2018;1;4;5;22;28;198176;7.37;-74.089;0;0.9;20156;20155;1;0;0;0;0;0;-1;-1;-1;7.37;-74.089;0
2018;2;22;10;52;34;198360;6.318;-73.952;0;2.4;20379;40757;1;0;0;0;0;0;-1;-1;-1;6.318;-73.952;0
2018;2;10;4;57;29;1739;7.538;-73.846;0;1.2;20549;20548;1;0;0;0;0;0;-1;-1;-1;7.538;-73.846;0
2018;2;13;4;59;8;198340;8.166;-73.784;0;0.8;20763;20762;1;0;0;0;0;0;-1;-1;-1;8.166;-73.784;0
2018;2;6;22;8;13;198303;5.883;-74.836;0;1.4;20771;20770;1;0;0;0;0;0;-1;-1;-1;5.883;-74.836;0
2018;2;11;3;37;40;198325;4.87;-74.809;0;1.1;20774;20773;1;0;0;0;0;0;-1;-1;-1;4.87;-74.809;0
2018;3;7;6;6;37;198422;8.389;-74.079;0;0.9;20968;20967;1;0;0;0;0;0;-1;-1;-1;8.389;-74.079;0
2018;3;9;22;41;34;198426;6.357;-73.886;0;1.9;21500;21499;1;0;0;0;0;0;-1;-1;-1;6.357;-73.886;0
2018;3;26;0;55;25;116277;5.65;-73.776;0;1.9;21641;21640;1;0;0;0;0;0;-1;-1;-1;5.65;-73.776;0
2018;3;27;22;41;36;198469;5.84;-74.833;0;1.3;21766;31214;1;0;0;0;0;0;-1;-1;-1;5.84;-74.833;0
2018;3;28;3;31;20;198475;4.901;-74.949;0;1;21767;15605;1;0;0;0;0;0;-1;-1;-1;4.901;-74.949;0
2018;3;22;11;18;58;116143;4.828;-74.604;0;1.3;21787;15592;1;0;0;0;0;0;-1;-1;-1;4.828;-74.604;0
2018;3;6;7;40;11;198414;6.164;-73.961;0;1.1;21816;31149;1;0;0;0;0;0;-1;-1;-1;6.164;-73.961;0
2018;4;18;21;54;40;198527;5.989;-73.995;0;1.1;22871;14754;1;0;0;0;0;0;-1;-1;-1;5.989;-73.995;0
2018;5;8;1;14;42;198574;4.699;-74.594;0;2.2;23660;7117;1;0;0;0;0;0;-1;-1;-1;4.699;-74.594;0
2018;5;24;22;18;13;198597;5.829;-74.862;0;1.2;23709;23708;1;0;0;0;0;0;-1;-1;-1;5.829;-74.862;0
2018;6;20;23;13;14;119109;7.069;-73.975;0;2.3;24203;13852;1;0;0;0;0;0;-1;-1;-1;7.069;-73.975;0
2018;6;2;21;32;17;198610;6.019;-74.076;0;1.7;24377;24376;1;0;0;0;0;0;-1;-1;-1;6.019;-74.076;0
2018;7;11;7;48;32;119601;6.409;-73.794;0;2.5;24770;24769;1;0;0;0;0;0;-1;-1;-1;6.409;-73.794;0
2018;7;6;14;1;14;198688;6.233;-74.299;0;1.9;25085;25084;1;0;0;0;0;0;-1;-1;-1;6.233;-74.299;0
2018;7;14;19;59;25;198705;5.976;-74.316;0;1.1;25225;25224;1;0;0;0;0;0;-1;-1;-1;5.976;-74.316;0
2018;7;18;9;23;26;198719;6.745;-73.484;0;0.5;25302;25301;1;0;0;0;0;0;-1;-1;-1;6.745;-73.484;0
2018;8;8;21;54;33;120396;6.077;-74.261;0;3.1;25510;12884;1;0;0;0;0;0;-1;-1;-1;6.077;-74.261;0
2018;8;25;10;4;59;198851;6.874;-73.278;0;2.1;25840;25382;1;0;0;0;0;0;-1;-1;-1;6.874;-73.278;0
2018;8;5;7;9;5;198792;7.002;-74.572;0;1;26010;6296;1;0;0;0;0;0;-1;-1;-1;7.002;-74.572;0
2018;8;29;12;38;32;121076;5.774;-74.18;0;1;26298;26297;1;0;0;0;0;0;-1;-1;-1;5.774;-74.18;0
2018;9;3;20;53;51;121296;6.412;-74.05;0;1;26415;26414;1;0;0;0;0;0;-1;-1;-1;6.412;-74.05;0
2018;9;30;1;20;27;122316;4.698;-74.638;0;1;27258;27257;1;0;0;0;0;0;-1;-1;-1;4.698;-74.638;0
2018;9;16;5;40;18;121773;7.008;-73.356;0;1.3;27366;27365;1;0;0;0;0;0;-1;-1;-1;7.008;-73.356;0
2018;10;7;23;21;5;122649;7.298;-73.608;0;1;27638;5888;1;0;0;0;0;0;-1;-1;-1;7.298;-73.608;0
2018;10;31;22;47;11;199060;5.855;-74.878;0;1.5;28142;28141;1;0;0;0;0;0;-1;-1;-1;5.855;-74.878;0
2018;10;3;23;5;47;198977;5.757;-74.785;0;0.7;28538;5674;1;0;0;0;0;0;-1;-1;-1;5.757;-74.785;0
2018;10;14;23;39;57;199006;4.796;-74.636;0;1.1;28546;5672;1;0;0;0;0;0;-1;-1;-1;4.796;-74.636;0
2018;11;19;6;7;32;199119;6.744;-73.756;0;0.9;29583;29582;1;0;0;0;0;0;-1;-1;-1;6.744;-73.756;0
2018;11;5;0;58;47;199079;5.702;-74.108;0;0.5;29656;29655;1;0;0;0;0;0;-1;-1;-1;5.702;-74.108;0
2018;12;17;23;43;56;199208;5.947;-74.1;0;1;30631;30630;1;0;0;0;0;0;-1;-1;-1;5.947;-74.1;0
2018;12;22;2;30;41;199254;6.037;-74.201;0;1.3;30675;8619;1;0;0;0;0;0;-1;-1;-1;6.037;-74.201;0
2018;12;20;22;37;9;199222;5.939;-74.865;0;1.7;30837;30836;1;0;0;0;0;0;-1;-1;-1;5.939;-74.865;0
2018;12;27;9;12;22;199274;4.956;-74.713;0;2.4;30847;20475;1;0;0;0;0;0;-1;-1;-1;4.956;-74.713;0
2019;1;8;12;10;6;199322;9.128;-73.598;0;0.9;31214;20121;1;0;0;0;0;0;-1;-1;-1;9.128;-73.598;0
2019;1;9;7;34;48;199331;4.727;-74.695;0;2.8;31232;10048;1;0;0;0;0;0;-1;-1;-1;4.727;-74.695;0
2019;1;17;15;35;38;126945;4.671;-74.647;0;1.5;32266;32265;1;0;0;0;0;0;-1;-1;-1;4.671;-74.647;0
2019;1;23;0;11;16;127209;5.073;-74.56;0;1;32269;19081;1;0;0;0;0;0;-1;-1;-1;5.073;-74.56;0
2019;1;27;19;26;17;199415;4.674;-74.585;0;1.2;32278;38150;1;0;0;0;0;0;-1;-1;-1;4.674;-74.585;0
2019;1;31;18;53;8;199429;6.501;-73.737;0;1;32404;9468;1;0;0;0;0;0;-1;-1;-1;6.501;-73.737;0
2019;2;17;4;9;12;199466;6.407;-73.562;0;1.8;32767;32766;1;0;0;0;0;0;-1;-1;-1;6.407;-73.562;0
2019;2;6;3;47;9;199442;6.926;-73.22;0;1.3;33092;36959;1;0;0;0;0;0;-1;-1;-1;6.926;-73.22;0
2019;2;17;16;41;31;199467;6.64;-73.587;0;0.9;33259;36397;1;0;0;0;0;0;-1;-1;-1;6.64;-73.587;0
2019;2;18;7;54;58;128300;6.001;-74.183;0;1.5;33455;33454;1;0;0;0;0;0;-1;-1;-1;6.001;-74.183;0
2019;3;21;22;3;12;199581;8.621;-73.548;0;1.1;34042;34041;1;0;0;0;0;0;-1;-1;-1;8.621;-73.548;0
2019;3;22;5;56;33;199586;6.166;-73.718;0;1.8;34052;27527;1;0;0;0;0;0;-1;-1;-1;6.166;-73.718;0
2019;3;21;14;14;48;199583;6.49;-74.526;0;1.1;34611;34610;1;0;0;0;0;0;-1;-1;-1;6.49;-74.526;0
2019;3;5;23;43;45;199522;5.776;-74.867;0;1.4;34771;34770;1;0;0;0;0;0;-1;-1;-1;5.776;-74.867;0
2019;3;22;18;5;28;129849;4.351;-74.914;0;1.6;34779;33949;1;0;0;0;0;0;-1;-1;-1;4.351;-74.914;0
2019;3;11;9;8;9;199540;5.666;-74.377;0;1.1;34801;34800;1;0;0;0;0;0;-1;-1;-1;5.666;-74.377;0
2019;3;1;3;40;8;199501;5.958;-73.896;0;0.6;34852;35249;1;0;0;0;0;0;-1;-1;-1;5.958;-73.896;0
2019;3;25;23;45;9;199595;7.091;-73.249;0;0.9;34914;32824;1;0;0;0;0;0;-1;-1;-1;7.091;-73.249;0
2019;4;5;23;45;55;199645;6.064;-74.4;0;0.8;35865;35864;1;0;0;0;0;0;-1;-1;-1;6.064;-74.4;0
2019;5;13;10;36;6;199775;7.059;-73.291;0;1;36413;36412;1;0;0;0;0;0;-1;-1;-1;7.059;-73.291;0
2019;5;22;10;35;48;199809;9.037;-74.067;0;1;36639;36638;1;0;0;0;0;0;-1;-1;-1;9.037;-74.067;0
2019;5;5;12;54;53;199742;5.879;-74.291;0;1.2;36917;36916;1;0;0;0;0;0;-1;-1;-1;5.879;-74.291;0
2019;5;11;18;53;26;199771;6.229;-73.811;0;1;37007;37006;1;0;0;0;0;0;-1;-1;-1;6.229;-73.811;0
2019;6;16;2;24;48;199890;6.297;-73.642;0;0.9;38073;38072;1;0;0;0;0;0;-1;-1;-1;6.297;-73.642;0
2019;6;18;4;19;49;199897;5.953;-74.296;0;1.1;38086;38085;1;0;0;0;0;0;-1;-1;-1;5.953;-74.296;0
2019;6;19;2;43;12;199898;6.283;-73.669;0;0.9;38096;38095;1;0;0;0;0;0;-1;-1;-1;6.283;-73.669;0
2019;7;12;8;57;2;199974;9.052;-74.005;0;1.2;38571;38570;1;0;0;0;0;0;-1;-1;-1;9.052;-74.005;0
2019;7;14;16;42;52;199985;5.766;-74.132;0;1.2;39152;39151;1;0;0;0;0;0;-1;-1;-1;5.766;-74.132;0
2019;7;26;15;57;0;200035;5.227;-74.564;0;1.2;39257;39256;1;0;0;0;0;0;-1;-1;-1;5.227;-74.564;0
2019;7;26;23;15;52;134842;5.217;-74.529;0;1.9;39262;39261;1;0;0;0;0;0;-1;-1;-1;5.217;-74.529;0
2019;7;10;17;34;47;199965;6.863;-73.511;0;0.9;39316;39315;1;0;0;0;0;0;-1;-1;-1;6.863;-73.511;0
2019;7;1;18;25;52;199927;7.706;-73.537;0;1;39331;39330;1;0;0;0;0;0;-1;-1;-1;7.706;-73.537;0
2019;7;15;20;8;32;134439;5.226;-74.607;0;0.6;39366;39365;1;0;0;0;0;0;-1;-1;-1;5.226;-74.607;0
2019;7;23;18;3;5;200020;5.889;-74.88;0;1.3;39374;39373;1;0;0;0;0;0;-1;-1;-1;5.889;-74.88;0
2019;7;25;18;14;39;200026;4.737;-74.735;0;0.9;39376;19687;1;0;0;0;0;0;-1;-1;-1;4.737;-74.735;0
2019;7;26;0;8;39;200040;5.211;-74.525;0;2;39377;39376;1;0;0;0;0;0;-1;-1;-1;5.211;-74.525;0
2019;7;26;18;18;42;200034;5.253;-74.524;0;1.7;39380;39379;1;0;0;0;0;0;-1;-1;-1;5.253;-74.524;0
2019;7;1;3;36;54;199932;4.629;-74.397;0;0.7;39389;39388;1;0;0;0;0;0;-1;-1;-1;4.629;-74.397;0
2019;8;31;10;12;59;136061;7.327;-74.079;0;2.8;39993;39992;1;0;0;0;0;0;-1;-1;-1;7.327;-74.079;0
2019;8;16;10;18;38;200111;4.863;-74.733;0;0.8;40341;40340;1;0;0;0;0;0;-1;-1;-1;4.863;-74.733;0
2019;8;24;19;40;3;200138;5.963;-74.337;0;2;40353;40352;1;0;0;0;0;0;-1;-1;-1;5.963;-74.337;0
2019;9;7;9;18;2;200193;7.614;-74.193;0;1;40535;40534;1;0;0;0;0;0;-1;-1;-1;7.614;-74.193;0
2019;9;17;8;49;6;200233;6.38;-74.326;0;1.9;40764;40763;1;0;0;0;0;0;-1;-1;-1;6.38;-74.326;0
2019;9;20;11;38;19;136899;9.034;-73.954;0;1;40818;40817;1;0;0;0;0;0;-1;-1;-1;9.034;-73.954;0
2019;9;6;5;52;14;200188;6.373;-74.314;0;1.3;41115;41114;1;0;0;0;0;0;-1;-1;-1;6.373;-74.314;0
2019;9;11;22;5;2;136469;6.298;-74.739;0;1.3;41460;32696;1;0;0;0;0;0;-1;-1;-1;6.298;-74.739;0
2019;9;25;22;16;38;200270;5.428;-74.948;0;0.5;41539;16322;1;0;0;0;0;0;-1;-1;-1;5.428;-74.948;0
2019;10;23;3;58;53;200380;5.12;-74.509;0;2;42302;21150;1;0;0;0;0;0;-1;-1;-1;5.12;-74.509;0
2019;10;25;2;20;18;200392;5.109;-74.435;0;1.2;42551;15952;1;0;0;0;0;0;-1;-1;-1;5.109;-74.435;0
2019;10;22;3;13;53;200378;7.619;-73.294;0;0.9;42660;15914;1;0;0;0;0;0;-1;-1;-1;7.619;-73.294;0
2019;11;22;21;32;0;200513;5.201;-74.679;0;1;43428;15638;1;0;0;0;0;0;-1;-1;-1;5.201;-74.679;0
2019;11;25;15;18;16;200522;5.108;-74.516;0;1.2;43836;21917;1;0;0;0;0;0;-1;-1;-1;5.108;-74.516;0
2019;12;5;23;30;14;140052;5.792;-73.721;0;1.4;44162;30694;1;0;0;0;0;0;-1;-1;-1;5.792;-73.721;0
2019;12;6;16;51;47;140093;6.651;-73.049;0;1;44192;7666;1;0;0;0;0;0;-1;-1;-1;6.651;-73.049;0
2019;12;16;4;39;15;200579;6.637;-74.219;0;1;44519;2871;1;0;0;0;0;0;-1;-1;-1;6.637;-74.219;0
2019;12;20;19;28;51;140716;5.766;-73.787;0;2.9;44668;30305;1;0;0;0;0;0;-1;-1;-1;5.766;-73.787;0
2019;12;28;8;49;56;200617;7.733;-73.868;0;1;44873;7541;1;0;0;0;0;0;-1;-1;-1;7.733;-73.868;0
2019;12;4;21;24;42;200552;8.742;-73.976;0;2.1;45007;15038;1;0;0;0;0;0;-1;-1;-1;8.742;-73.976;0
2019;12;29;5;4;47;141025;8.794;-73.449;0;1.8;45021;7514;1;0;0;0;0;0;-1;-1;-1;8.794;-73.449;0
2019;12;21;11;11;39;200603;5.21;-74.597;0;1.2;45030;22514;1;0;0;0;0;0;-1;-1;-1;5.21;-74.597;0
2019;12;11;5;53;55;140279;8.819;-73.569;0;1.3;45147;7490;1;0;0;0;0;0;-1;-1;-1;8.819;-73.569;0
2019;12;27;19;18;25;200615;6.356;-74.738;0;1.5;45200;22599;1;0;0;0;0;0;-1;-1;-1;6.356;-74.738;0
2020;1;1;23;59;40;200633;4.677;-74.742;0;1.4;45260;29877;1;0;0;0;0;0;-1;-1;-1;4.677;-74.742;0
2020;2;22;10;30;59;200787;5.21;-74.32;0;1.1;47107;14317;1;0;0;0;0;0;-1;-1;-1;5.21;-74.32;0
2020;2;23;7;4;2;200793;5.181;-74.988;0;1;47141;28613;1;0;0;0;0;0;-1;-1;-1;5.181;-74.988;0
2020;2;10;1;10;40;142820;5.232;-74.729;0;0.7;47575;14130;1;0;0;0;0;0;-1;-1;-1;5.232;-74.729;0
2020;3;7;1;9;18;200835;6.937;-73.635;0;2.8;47786;14056;1;0;0;0;0;0;-1;-1;-1;6.937;-73.635;0
2020;3;4;21;28;42;200831;5.813;-74.878;0;0.9;48840;6852;1;0;0;0;0;0;-1;-1;-1;5.813;-74.878;0
2020;3;10;20;43;30;200845;5.798;-74.834;0;1;48848;27410;1;0;0;0;0;0;-1;-1;-1;5.798;-74.834;0
2020;3;26;8;4;26;144838;4.513;-74.964;0;1.6;48861;13698;1;0;0;0;0;0;-1;-1;-1;4.513;-74.964;0
2020;3;31;7;1;21;200930;5.657;-74.571;0;1.2;48873;6844;1;0;0;0;0;0;-1;-1;-1;5.657;-74.571;0
2020;4;7;7;19;27;200954;4.963;-74.6;0;1.2;50085;13230;1;0;0;0;0;0;-1;-1;-1;4.963;-74.6;0
2020;4;17;18;8;56;145903;5.902;-74.821;0;0.7;50100;26452;1;0;0;0;0;0;-1;-1;-1;5.902;-74.821;0
2020;4;19;17;36;10;201006;4.662;-74.633;0;1.1;50103;13224;1;0;0;0;0;0;-1;-1;-1;4.662;-74.633;0
2020;4;4;18;59;46;145292;7.138;-74.066;0;0.8;50135;13212;1;0;0;0;0;0;-1;-1;-1;7.138;-74.066;0
2020;4;8;22;36;57;200963;5.859;-74.828;0;0.5;50204;13186;1;0;0;0;0;0;-1;-1;-1;5.859;-74.828;0
2020;5;5;5;13;30;201050;5.161;-74.807;0;0.7;51322;25580;1;0;0;0;0;0;-1;-1;-1;5.161;-74.807;0
2020;5;6;0;44;20;201054;4.909;-74.767;0;0.7;51324;25661;1;0;0;0;0;0;-1;-1;-1;4.909;-74.767;0
2020;6;9;2;5;18;148086;5.359;-74.548;0;2.4;51695;4416;1;0;0;0;0;0;-1;-1;-1;5.359;-74.548;0
2020;6;28;8;58;47;148866;4.981;-74.718;0;0.8;52359;4515;1;0;0;0;0;0;-1;-1;-1;4.981;-74.718;0
2020;6;8;5;30;59;201152;5.128;-74.68;0;0.7;52460;4532;1;0;0;0;0;0;-1;-1;-1;5.128;-74.68;0
2020;6;20;12;45;9;201188;4.726;-74.737;0;0.8;52476;4168;1;0;0;0;0;0;-1;-1;-1;4.726;-74.737;0
2020;7;21;2;57;4;201285;7.04;-74.214;0;1.3;53258;41336;1;0;0;0;0;0;-1;-1;-1;7.04;-74.214;0
2020;7;7;22;57;43;201240;5.842;-74.81;0;0.3;53609;24390;1;0;0;0;0;0;-1;-1;-1;5.842;-74.81;0
2020;7;31;21;18;25;201317;5.917;-74.873;0;0.9;53652;24362;1;0;0;0;0;0;-1;-1;-1;5.917;-74.873;0
2020;7;24;7;59;54;201294;6.822;-74.07;0;1;53672;4672;1;0;0;0;0;0;-1;-1;-1;6.822;-74.07;0
2020;7;27;2;33;12;150034;6.396;-74.859;0;1;53712;24334;1;0;0;0;0;0;-1;-1;-1;6.396;-74.859;0
2020;7;31;1;24;25;201319;6.834;-73.814;0;1.1;53714;6883;1;0;0;0;0;0;-1;-1;-1;6.834;-73.814;0
2020;8;22;4;8;21;150958;7.107;-73.677;0;0.9;54329;24090;1;0;0;0;0;0;-1;-1;-1;7.107;-73.677;0
2020;8;31;15;5;27;201410;4.795;-74.873;0;1.6;54641;23958;1;0;0;0;0;0;-1;-1;-1;4.795;-74.873;0
2020;8;5;20;14;46;201336;5.886;-74.836;0;0.9;54655;4771;1;0;0;0;0;0;-1;-1;-1;5.886;-74.836;0
2020;8;24;8;57;52;201385;4.442;-75.137;0;0.6;54674;23939;1;0;0;0;0;0;-1;-1;-1;4.442;-75.137;0
2020;8;27;1;8;55;151126;6.378;-74.848;0;0.8;54687;28059;1;0;0;0;0;0;-1;-1;-1;6.378;-74.848;0
2020;8;9;2;6;34;201343;6.185;-74.438;0;0.5;54702;14034;1;0;0;0;0;0;-1;-1;-1;6.185;-74.438;0
2020;9;26;8;3;33;201488;5.266;-74.838;0;0.7;55786;5835;1;0;0;0;0;0;-1;-1;-1;5.266;-74.838;0
2020;10;3;4;23;34;201506;8.334;-74.143;0;1.5;55883;23300;1;0;0;0;0;0;-1;-1;-1;8.334;-74.143;0
2020;10;8;3;42;57;201524;7.306;-73.127;0;1.3;55980;5814;1;0;0;0;0;0;-1;-1;-1;7.306;-73.127;0
2020;10;10;5;38;44;201538;8.227;-74.043;0;0.9;56030;23243;1;0;0;0;0;0;-1;-1;-1;8.227;-74.043;0
